target,xgb_feature,feature_name,gain,gain_frac,rank_within_target
mortality,f376,hemoglobin__mean_y,19.667085647583008,0.0011078748519049763,352.0
mortality,f384,mchc__count,19.513370513916016,0.0010992158602272845,353.0
mortality,f934,hdl__measured,19.506494522094727,0.001098828525847539,354.0
mortality,f366,platelet count__max_y,19.504352569580078,0.001098707866621893,355.0
mortality,f603,etoh__measured,19.490068435668945,0.001097903221082388,356.0
mortality,f806,called out__measured,19.487146377563477,0.0010977386174014531,357.0
mortality,f552,arterial ph__measured,19.484661102294922,0.0010975986183177338,358.0
mortality,f753,cuff pressure__measured,19.48320198059082,0.0010975164239209222,359.0
mortality,f563,art.ph__measured,19.46366310119629,0.0010964157711092402,360.0
mortality,f733,st segment monitoring on__measured,19.404787063598633,0.0010930992003369828,361.0
mortality,f436,bicarbonate__mean,19.371963500976562,0.0010912502024615202,362.0
mortality,f470,daily weight__measured,19.3491153717041,0.001089963134906743,363.0
mortality,f419,potassium__min_y,19.30255699157715,0.0010873404352646928,364.0
mortality,f943,pa catheter placed in outside facility__measured,19.27878189086914,0.0010860011500931175,365.0
mortality,f754,c.o.(thermodilution)__measured,19.258159637451172,0.0010848394692848484,366.0
mortality,f819,low insp. pressure__measured,19.194772720336914,0.0010812687942662394,367.0
mortality,f418,potassium__mean_y,19.19472312927246,0.0010812660007311842,368.0
mortality,f92,"cholesterol, total__measured",19.178726196289062,0.001080364870788625,369.0
mortality,f996,ciwa sum total__measured,19.175172805786133,0.0010801647032575663,370.0
mortality,f631,high risk (>51) interventions__measured,19.13829803466797,0.001078087495056839,371.0
mortality,f136,digoxin__measured_y,19.134065628051758,0.0010778490775842577,372.0
mortality,f206,"albumin, urine__measured",19.123937606811523,0.0010772785517710957,373.0
mortality,f763,chloride (whole blood)__measured,19.0965576171875,0.0010757361980897509,374.0
mortality,f847,ck-mb fraction (%)__measured,19.08322525024414,0.0010749851669345713,375.0
mortality,f137,protein/creatinine ratio__measured,19.07119369506836,0.0010743074123527585,376.0
mortality,f67,troponin t__measured,19.023359298706055,0.0010716128329048694,377.0
mortality,f747,discharge needs__measured,18.988950729370117,0.001069674549351302,378.0
mortality,f958,art bp systolic__measured,18.958587646484375,0.0010679641537920314,379.0
mortality,f611,bsa__measured,18.916643142700195,0.001065601360353755,380.0
mortality,f134,"total protein, urine__measured",18.902873992919922,0.0010648257246013602,381.0
mortality,f569,back care__measured,18.900466918945312,0.0010646901307075352,382.0
mortality,f805,cholesterol__measured,18.899768829345703,0.001064650806329453,383.0
mortality,f86,required o2__measured,18.892662048339844,0.0010642504712673358,384.0
mortality,f117,haptoglobin__measured,18.77370834350586,0.0010575496402195647,385.0
mortality,f119,"reticulocyte count, automated__measured",18.76295280456543,0.0010569437654435907,386.0
mortality,f941,ldl calculated__measured,18.762210845947266,0.0010569019698614213,387.0
mortality,f1127,epidural total dose__measured,18.747249603271484,0.0010560591818240498,388.0
mortality,f135,"thyroxine (t4), free__measured",18.72430419921875,0.0010547666346428183,389.0
mortality,f667,sexuality / reproductive problems__measured,18.705028533935547,0.0010536808090556588,390.0
mortality,f610,admit ht__measured,18.682262420654297,0.001052398361578088,391.0
mortality,f378,white blood cells__max,18.676647186279297,0.0010520820474549336,392.0
mortality,f770,spon. vt (l) (mech.)__measured,18.674518585205078,0.0010519621403348792,393.0
mortality,f602,richmond-ras scale__measured,18.652212142944336,0.001050705586778395,394.0
mortality,f372,hemoglobin__min_y,18.599529266357422,0.0010477378855570489,395.0
mortality,f820,22 gauge placed in outside facility__measured,18.577396392822266,0.0010464911093732573,396.0
mortality,f641,fibrinogen__measured,18.565507888793945,0.0010458214130656418,397.0
mortality,f45,specific gravity__measured,18.560352325439453,0.0010455309928635746,398.0
mortality,f407,red blood cells__range,18.51306915283203,0.0010428674646322585,399.0
mortality,f404,red blood cells__last,18.48735237121582,0.0010414188018189132,400.0
mortality,f89,thyroid stimulating hormone__measured,18.44156837463379,0.001038839724301184,401.0
mortality,f565,arterial bp [systolic]__measured,18.421751022338867,0.0010377233847157312,402.0
mortality,f475,hr alarm [low]__measured,18.379526138305664,0.0010353447970600285,403.0
mortality,f467,"wbc   (4-11,000)__measured",18.37847900390625,0.001035285810492905,404.0
mortality,f364,hematocrit__range_y,18.36383056640625,0.0010344606432151112,405.0
mortality,f472,nbp [diastolic]__measured,18.350549697875977,0.0010337125130386428,406.0
mortality,f1135,bipap - o2 lpm__measured,18.3493595123291,0.0010336454681973222,407.0
mortality,f595,high resp. rate__measured,18.317060470581055,0.0010318260173272495,408.0
mortality,f420,potassium__last_y,18.294645309448242,0.0010305633394823756,409.0
mortality,f757,unable to assess teaching / learning needs__measured,18.286113739013672,0.0010300827440092543,410.0
mortality,f632,any fear in relationships__measured,18.27117919921875,0.001029241460183066,411.0
mortality,f141,c-reactive protein__measured,18.270870208740234,0.0010292240543108002,412.0
mortality,f433,bicarbonate__min,18.265541076660156,0.0010289238567360403,413.0
mortality,f91,urobilinogen__measured,18.208972930908203,0.001025737292787498,414.0
mortality,f8,"rbc, pleural__mean",18.163440704345703,0.0010231723978323557,415.0
mortality,f1096,venous co2__measured,18.155338287353516,0.0010227159771818261,416.0
mortality,f394,mch__min,18.127429962158203,0.0010211438616077797,417.0
mortality,f42,free calcium__measured,18.11794662475586,0.001020609651750333,418.0
mortality,f1086,sheath placed in outside facility__measured,18.07839584350586,0.0010183817001002899,419.0
mortality,f444,anion gap__count_y,18.06709861755371,0.0010177453113260227,420.0
mortality,f668,respiratory rate (total)__measured,18.059017181396484,0.0010172900725557085,421.0
mortality,f865,o2 flow (lpm) #2__measured,18.05852699279785,0.0010172624595361263,422.0
mortality,f1079,aado2__measured,18.038047790527344,0.0010161088370020544,423.0
mortality,f19,admit_hour,18.00060272216797,0.0010139995031481944,424.0
mortality,f413,rdw__range,17.988374710083008,0.0010133106818698172,425.0
mortality,f486,ionized calcium__measured,17.8919734954834,0.0010078802646101494,426.0
mortality,f793,chg bath__measured,17.883102416992188,0.0010073805441662667,427.0
mortality,f360,hematocrit__min_y,17.860078811645508,0.0010060835917951407,428.0
mortality,f0,hematocrit (serum)__range,17.824424743652344,0.0010040751475342295,429.0
mortality,f362,hematocrit__mean_y,17.798110961914062,0.0010025928548565678,430.0
mortality,f363,hematocrit__max_y,17.79505729675293,0.0010024208375633715,431.0
mortality,f663,ck (cpk)__measured,17.7379150390625,0.0009992019330743844,432.0
mortality,f403,mch__range,17.72389793395996,0.0009984123296467142,433.0
mortality,f51,"creatine kinase, mb isoenzyme__measured",17.703210830688477,0.0009972469957541426,434.0
mortality,f612,difficulty swallowing__measured,17.64129066467285,0.0009937589449069688,435.0
mortality,f1039,total protein__measured,17.614742279052734,0.0009922634366596236,436.0
mortality,f382,white blood cells__range,17.541139602661133,0.000988117293419678,437.0
mortality,f1011,impaired skin odor #3__measured,17.512313842773438,0.0009864934974471134,438.0
mortality,f1076,gi [ph]__measured,17.5006103515625,0.0009858342231741262,439.0
mortality,f566,arterial bp mean__measured,17.487730026245117,0.00098510865616541,440.0
mortality,f580,differential-lymphs__measured,17.483123779296875,0.00098484917973626,441.0
mortality,f499,potassium__measured_x,17.435503005981445,0.0009821666339778386,442.0
mortality,f50,oxygen saturation__measured,17.407732009887695,0.0009806022543470214,443.0
mortality,f389,mchc__range,17.38759422302246,0.000979467864227367,444.0
mortality,f1009,impaired skin length #2__measured,17.378273010253906,0.0009789427870806771,445.0
mortality,f681,differential-neuts__measured,17.358789443969727,0.000977845250135018,446.0
mortality,f504,lactic acid__measured,17.335054397583008,0.0009765082212802178,447.0
mortality,f431,sodium__range_y,17.322420120239258,0.0009757965145031208,448.0
mortality,f397,mch__max,17.29084014892578,0.000974017569891346,449.0
mortality,f846,cordis/introducer dressing occlusive__measured,17.270503997802734,0.0009728720056314714,450.0
mortality,f749,direct bili (0-0.3)__measured,17.261810302734375,0.0009723822774475934,451.0
mortality,f838,mdi #1 [puff]__measured,17.246278762817383,0.0009715073637570888,452.0
mortality,f374,hemoglobin__last_y,17.223682403564453,0.0009702344787648985,453.0
mortality,f1128,central venous o2% sat__measured,17.21504783630371,0.0009697480813343553,454.0
mortality,f1051,par-respiration__measured,17.178646087646484,0.0009676975191603067,455.0
mortality,f395,mch__mean,17.17396354675293,0.0009674337449849182,456.0
mortality,f786,multi lumen placed in outside facility__measured,17.141456604003906,0.0009656025827563455,457.0
mortality,f599,20 gauge placed in outside facility__measured,17.116653442382812,0.0009642053854542063,458.0
mortality,f556,arterial pao2__measured,17.069169998168945,0.0009615305756390143,459.0
mortality,f1212,arctic sun/alsius set temp__measured,17.035247802734375,0.0009596196902177173,460.0
mortality,f142,macrophage__measured,17.026546478271484,0.0009591295322592153,461.0
mortality,f722,goal richmond-ras scale__measured,16.90290641784668,0.0009521647121487438,462.0
mortality,f945,agitation__measured,16.87835693359375,0.0009507818048528476,463.0
mortality,f1,hematocrit (serum)__max,16.825420379638672,0.0009477998136252581,464.0
mortality,f196,absolute cd4 count__measured,16.81657600402832,0.000947301597392559,465.0
mortality,f1111,epidural bolus__measured,16.764034271240234,0.0009443418470017539,466.0
mortality,f370,platelet count__range_y,16.719127655029297,0.0009418121935657676,467.0
mortality,f906,blood transfusion consent__measured,16.710851669311523,0.0009413459955425453,468.0
mortality,f775,baseline pain level__measured,16.647377014160156,0.0009377703781157619,469.0
mortality,f643,total bili (0-1.5)__measured,16.643938064575195,0.0009375766572040611,470.0
mortality,f361,hematocrit__last_y,16.635496139526367,0.0009371011115827701,471.0
mortality,f800,spont vt__measured,16.600387573242188,0.0009351233962074642,472.0
mortality,f177,c3__measured,16.592777252197266,0.0009346946960201729,473.0
mortality,f27,eth_HISPANIC,16.564237594604492,0.0009330870165960028,474.0
mortality,f101,potassium__measured_y,16.509429931640625,0.000929999623141914,475.0
mortality,f465,braden score__measured,16.460914611816406,0.0009272666863088461,476.0
mortality,f167,parathyroid hormone__measured,16.423290252685547,0.0009251472527513255,477.0
mortality,f96,"osmolality, urine__measured",16.341968536376953,0.0009205662850356988,478.0
mortality,f6,hematocrit (serum)__std,16.33273696899414,0.0009200462577408392,479.0
mortality,f168,"rbc, pleural__measured",16.332481384277344,0.0009200318602909402,480.0
mortality,f653,abp alarm [low]__measured,16.32628631591797,0.0009196828832963733,481.0
mortality,f398,mcv__range,16.23330307006836,0.0009144450050681906,482.0
mortality,f739,central venous pressure__measured,16.17818832397461,0.0009113403131854917,483.0
mortality,f64,myelocytes__measured,16.15744972229004,0.0009101720783142091,484.0
mortality,f1120,bipap - epap__measured,16.114723205566406,0.0009077652329769881,485.0
mortality,f618,dialysis patient__measured,16.093345642089844,0.0009065610044809579,486.0
mortality,f979,baedp__measured,16.073143005371094,0.0009054229612770007,487.0
mortality,f976,minute volume (set)__measured,16.06477928161621,0.0009049518208456042,488.0
mortality,f468,temperature f__measured,16.03801918029785,0.0009034443863524472,489.0
mortality,f699,ventilator tank #1__measured,16.032859802246094,0.0009031537512630681,490.0
mortality,f664,arterial blood pressure diastolic__measured,16.025596618652344,0.000902744605821162,491.0
mortality,f129,troponin i__measured,16.023574829101562,0.0009026307155458415,492.0
mortality,f971,mdi #2 [puff]__measured,16.019451141357422,0.0009023984223616501,493.0
mortality,f425,chloride__range_y,16.01137351989746,0.000901943398478648,494.0
mortality,f154,thyroxine (t4)__measured,15.967663764953613,0.0008994811659367783,495.0
mortality,f20,admit_month,15.948702812194824,0.0008984130685528529,496.0
mortality,f1000,direct bilirubin__measured,15.94723892211914,0.0008983306055469015,497.0
mortality,f533,magnesium__measured_x,15.944786071777344,0.0008981924330053334,498.0
mortality,f588,self adl__measured,15.821070671081543,0.0008912233688704513,499.0
mortality,f76,glucose__measured_y,15.707624435424805,0.0008848327813792725,500.0
mortality,f966,vancomycin/random__measured,15.653729438781738,0.0008817967997145618,501.0
mortality,f58,inr(pt)__measured,15.630132675170898,0.0008804675605248191,502.0
mortality,f1165,orthostatic hr lying__measured,15.629276275634766,0.0008804193183232918,503.0
mortality,f707,potassium (whole blood)__measured,15.615948677062988,0.0008796685557772522,504.0
mortality,f550,creatinine__measured_x,15.586420059204102,0.0008780051668174653,505.0
mortality,f810,o2av__measured,15.575263977050781,0.0008773767288737394,506.0
mortality,f593,history of slips / falls__measured,15.518694877624512,0.0008741901112033689,507.0
mortality,f21,gender_M,15.505267143249512,0.0008734337078653914,508.0
mortality,f1008,heart rate__measured,15.46611499786377,0.0008712282119394446,509.0
mortality,f923,ventricular pacemaker [sensitivity]__measured,15.427139282226562,0.0008690326545516743,510.0
mortality,f578,differential-basos__measured,15.402451515197754,0.0008676419575907209,511.0
mortality,f583,minute volume(obser)__measured,15.401580810546875,0.0008675929095617738,512.0
mortality,f839,post menopausal__measured,15.268078804016113,0.0008600725520281471,513.0
mortality,f23,eth_WHITE,15.259767532348633,0.0008596043662972895,514.0
mortality,f396,mch__last,15.161301612854004,0.0008540576412800418,515.0
mortality,f1002,pvri__measured,15.078350067138672,0.0008493848629603951,516.0
mortality,f85,"sodium, urine__measured",15.02047061920166,0.0008461244314983783,517.0
mortality,f623,recreational drug use__measured,15.019430160522461,0.0008460658209840506,518.0
mortality,f72,lipase__measured_y,14.999653816223145,0.0008449517914372012,519.0
mortality,f701,tank a psi.__measured,14.982966423034668,0.0008440117668911833,520.0
mortality,f157,globulin__measured,14.961553573608398,0.0008428055506875178,521.0
mortality,f804,pap alarm [high]__measured,14.91894245147705,0.0008404052056914826,522.0
mortality,f871,mixed venous o2__measured,14.876004219055176,0.0008379864341084498,523.0
mortality,f106,ferritin__measured,14.840018272399902,0.0008359592946514011,524.0
mortality,f1019,pvr__measured,14.81566333770752,0.0008345873466084131,525.0
mortality,f721,unable to assess psychological__measured,14.808624267578125,0.0008341908257960826,526.0
mortality,f174,mesothelial cell__measured,14.805686950683594,0.0008340253625659001,527.0
mortality,f500,glucose__measured_x,14.706686019897461,0.0008284484996031549,528.0
mortality,f78,creatinine__measured_y,14.664727210998535,0.000826084900337459,529.0
mortality,f601,18 gauge dressing occlusive__measured,14.65985107421875,0.0008258102206309903,530.0
mortality,f443,anion gap__range_y,14.647727966308594,0.0008251273087536913,531.0
mortality,f73,epithelial cells__measured,14.600597381591797,0.0008224723760148524,532.0
mortality,f437,bicarbonate__range,14.549983978271484,0.0008196212511602255,533.0
mortality,f1122,manual bp [systolic]__measured,14.536157608032227,0.0008188423920981518,534.0
mortality,f830,ph (venous)__measured,14.528385162353516,0.0008184045592001037,535.0
mortality,f260,cellular cast__measured,14.467328071594238,0.000814965126607253,536.0
mortality,f455,platelets__measured,14.373832702636719,0.0008096983997574442,537.0
mortality,f905,inspired gas temp.__measured,14.343954086303711,0.0008080152948867882,538.0
mortality,f57,pt__measured_y,14.23357105255127,0.0008017972619070856,539.0
mortality,f742,cvp alarm [low]__measured,14.19389533996582,0.000799562272697577,540.0
mortality,f795,triglyceride__measured,14.149393081665039,0.0007970553973166547,541.0
mortality,f445,prothrombin time__range,14.086872100830078,0.0007935335017178526,542.0
mortality,f812,multi lumen zero/calibrate__measured,14.001848220825195,0.0007887439858660024,543.0
mortality,f829,peak flow__measured,13.964558601379395,0.0007866434086701031,544.0
mortality,f87,alveolar-arterial gradient__measured,13.935160636901855,0.0007849873796007497,545.0
mortality,f616,hemoglobin__measured_x,13.903844833374023,0.0007832233159353257,546.0
mortality,f190,other__measured,13.815841674804688,0.0007782659730928617,547.0
mortality,f704,tidal volume (spontaneous)__measured,13.750161170959473,0.0007745660970779574,548.0
mortality,f544,pt__measured_x,13.695428848266602,0.0007714829476482791,549.0
mortality,f463,rbc__measured_x,13.68556022644043,0.000770927034172328,550.0
mortality,f22,gender_F,13.66596508026123,0.0007698232117727949,551.0
mortality,f1017,venous co2(calc)__measured,13.646078109741211,0.0007687029504938996,552.0
mortality,f125,mch__measured,13.57303524017334,0.0007645883419669791,553.0
mortality,f851,atr sens thresh mv__measured,13.49357795715332,0.000760112400425056,554.0
mortality,f832,cholesterol (<200)__measured,13.491035461425781,0.0007599691780316578,555.0
mortality,f572,pain level response__measured,13.407686233520508,0.0007552739977097427,556.0
mortality,f1211,abi (r)__measured,13.394347190856934,0.0007545225905017675,557.0
mortality,f564,arterial bp [diastolic]__measured,13.353700637817383,0.0007522329124713739,558.0
mortality,f474,hr alarm [high]__measured,13.332534790039062,0.0007510406102211555,559.0
mortality,f485,religion__measured,13.326237678527832,0.0007506858849909946,560.0
mortality,f954,fio2 alarm-low__measured,13.2650728225708,0.000747240381831582,561.0
mortality,f1026,d-dimer__measured_x,13.174610137939453,0.000742144490394754,562.0
mortality,f1024,hob measurement__measured,13.171154975891113,0.0007419498562119775,563.0
mortality,f903,ventricular pacemaker [ma]__measured,13.160760879516602,0.0007413643420088086,564.0
mortality,f633,social work consult__measured,13.158949851989746,0.000741262324257472,565.0
mortality,f102,iron__measured,13.144854545593262,0.0007404683156399075,566.0
mortality,f139,ntprobnp__measured,13.133275985717773,0.0007398160789263858,567.0
mortality,f1206,calcium   (8.8-10.8)__measured,13.09954833984375,0.000737916152757997,568.0
mortality,f1004,digoxin__measured_x,13.071417808532715,0.0007363315199980308,569.0
mortality,f694,18 gauge placed in the field__measured,13.044782638549805,0.0007348311230643393,570.0
mortality,f651,arterial blood pressure alarm - low__measured,13.016880989074707,0.0007332593835430887,571.0
mortality,f478,ptt(22-35)__measured,12.926982879638672,0.0007281952954284257,572.0
mortality,f568,admission weight (lbs.)__measured,12.896286964416504,0.0007264661509511895,573.0
mortality,f968,cash amount__measured,12.830831527709961,0.0007227789532876889,574.0
mortality,f551,admission weight (kg)__measured,12.823907852172852,0.0007223889328165442,575.0
mortality,f591,resp rate (spont)__measured,12.779207229614258,0.0007198708832954018,576.0
mortality,f590,tidal volume (obser)__measured,12.759636878967285,0.0007187684576633963,577.0
mortality,f1038,ventricular pacemaker threshold [value]__measured,12.75790786743164,0.0007186710599892661,578.0
mortality,f942,anxiety__measured,12.742645263671875,0.0007178112958542524,579.0
mortality,f1126,indwelling port (portacath) dressing occlusive__measured,12.734603881835938,0.0007173583134007136,580.0
mortality,f9,"rbc, pleural__last",12.652174949645996,0.0007127149746428005,581.0
mortality,f657,height (cm)__measured,12.511418342590332,0.0007047859551637195,582.0
mortality,f476,inr (2-4 ref. range)__measured,12.49457836151123,0.0007038373351252246,583.0
mortality,f959,venous co2 pressure__measured,12.465242385864258,0.0007021847979746899,584.0
mortality,f209,cd4/cd8 ratio__measured,12.41407299041748,0.00069930235329435,585.0
mortality,f617,no wallet / money__measured,12.316610336303711,0.0006938121436401389,586.0
mortality,f371,platelet count__count_y,12.23895263671875,0.0006894375751876166,587.0
mortality,f482,inr__measured,12.192183494567871,0.0006868030030215827,588.0
mortality,f581,resp rate (total)__measured,12.126914978027344,0.0006831263348363663,589.0
mortality,f77,urea nitrogen__measured,12.116554260253906,0.0006825427008971767,590.0
mortality,f182,gamma glutamyltransferase__measured,12.09526538848877,0.0006813434685311488,591.0
mortality,f1131,co (arterial)__measured,12.0465087890625,0.0006785969400756017,592.0
mortality,f214,transitional epithelial cells__measured,11.953594207763672,0.0006733629298190337,593.0
mortality,f93,"cholesterol, hdl__measured",11.884149551391602,0.0006694510137490869,594.0
mortality,f574,previous weight__measured,11.86710262298584,0.0006684907360739201,595.0
mortality,f750,temperature f (calc)__measured,11.776906967163086,0.0006634098867489269,596.0
mortality,f151,immunoglobulin g__measured,11.771270751953125,0.000663092390745557,597.0
mortality,f28,eth_ASIAN,11.737743377685547,0.0006612037461610443,598.0
mortality,f575,nbp alarm [high]__measured,11.7039155960083,0.0006592981792007174,599.0
mortality,f1006,systolic unloading__measured,11.575363159179688,0.0006520566379543139,600.0
mortality,f36,eosinophils__measured_y,11.558716773986816,0.0006511189234468993,601.0
mortality,f1290,midline dressing occlusive__measured,11.555546760559082,0.0006509403520906892,602.0
mortality,f567,intravenous  / iv access prior to admission__measured,11.54692554473877,0.0006504547067657377,603.0
mortality,f598,20 gauge dressing occlusive__measured,11.49342155456543,0.0006474407510504993,604.0
mortality,f498,language__measured,11.478965759277344,0.0006466264355819578,605.0
mortality,f774,impaired skin odor #1__measured,11.394777297973633,0.0006418839800514192,606.0
mortality,f861,swan svo2__measured,11.290961265563965,0.0006360358755791962,607.0
mortality,f1100,flow-by (lpm)__measured,11.1748046875,0.0006294926106528944,608.0
mortality,f1052,par-activity__measured,11.16954231262207,0.0006291961736060933,609.0
mortality,f987,fio2 (analyzed)__measured,11.169488906860352,0.0006291931651837263,610.0
mortality,f1081,epidural infusion rate (ml/hr)__measured,11.044105529785156,0.0006221301415717048,611.0
mortality,f545,wbc__measured_x,11.041135787963867,0.0006219628517993708,612.0
mortality,f758,lcw__measured,10.993280410766602,0.0006192670904712662,613.0
mortality,f103,transferrin__measured,10.947361946105957,0.0006166804381757915,614.0
mortality,f1034,uric acid (2.7-7.0)__measured,10.830355644226074,0.0006100893071007584,615.0
mortality,f771,spon rr (mech.)__measured,10.792139053344727,0.0006079365122880613,616.0
mortality,f1113,arterial bp #2 [systolic]__measured,10.75623607635498,0.000605914046630047,617.0
mortality,f1025,vancomycin (random)__measured,10.697187423706055,0.000602587752206925,618.0
mortality,f755,stroke volume__measured,10.568412780761719,0.0005953336937746018,619.0
mortality,f133,"protein, total__measured",10.487020492553711,0.0005907487506437045,620.0
mortality,f88,triglycerides__measured,10.396675109863281,0.0005856594669917183,621.0
mortality,f736,fibrinogen (150-400)__measured,10.307266235351562,0.0005806229381748097,622.0
mortality,f47,"potassium, whole blood__measured",10.151396751403809,0.000571842588887708,623.0
mortality,f1317,phenobarbital__measured_x,10.139705657958984,0.0005711840129984845,624.0
mortality,f1046,mdi #2 puff__measured,10.098876953125,0.0005688840740989465,625.0
mortality,f488,chloride (serum)__measured,10.08917236328125,0.0005683374007774081,626.0
mortality,f143,"wbc, csf__measured",9.949033737182617,0.000560443193042859,627.0
mortality,f956,art bp mean__measured,9.945154190063477,0.0005602246526466309,628.0
mortality,f561,resp alarm [low]__measured,9.944318771362305,0.0005601775923253191,629.0
mortality,f604,18 gauge placed in outside facility__measured,9.938178062438965,0.0005598316774749471,630.0
mortality,f1014,sensitivity__measured,9.879182815551758,0.0005565083914741922,631.0
mortality,f938,mdi #1 puff__measured,9.77502727508545,0.0005506411620312078,632.0
mortality,f210,absolute cd8 count__measured,9.763504028320312,0.000549992041183709,633.0
mortality,f926,current used/ma__measured,9.7298583984375,0.0005480967350925266,634.0
mortality,f695,riker-sas scale__measured,9.714272499084473,0.0005472187592578272,635.0
mortality,f536,prothrombin time__measured,9.695068359375,0.0005461369628077666,636.0
mortality,f671,arterial line placed in outside facility__measured,9.66427230834961,0.0005444021775385924,637.0
mortality,f769,length calc inches__measured,9.59446907043457,0.0005404700620613246,638.0
mortality,f883,i:e ratio__measured,9.485976219177246,0.000534358505744681,639.0
mortality,f562,resp alarm [high]__measured,9.41202449798584,0.0005301927003156944,640.0
mortality,f1060,bp alarm [high]__measured,9.375675201416016,0.0005281450928421848,641.0
mortality,f991,vt [ventilator]__measured,9.364007949829102,0.0005274878599986608,642.0
mortality,f1049,brain natiuretic peptide (bnp)__measured,9.32659912109375,0.0005253805675742639,643.0
mortality,f1223,bipap epap__measured,9.205636024475098,0.000518566544634936,644.0
mortality,f120,"calculated bicarbonate, whole blood__measured",9.015953063964844,0.0005078814342149272,645.0
mortality,f453,calprevflg__measured,9.007923126220703,0.0005074290964233242,646.0
mortality,f477,pt(11-13.5)__measured,8.586979866027832,0.00048371676504880315,647.0
mortality,f933,pip alarm__measured,8.329681396484375,0.0004692227770249158,648.0
mortality,f576,nbp alarm [low]__measured,7.696408748626709,0.0004335496298422266,649.0
mortality,f882,o2 flow (additional cannula)__measured,7.612403869628906,0.0004288175157635744,650.0
mortality,f558,spo2 alarm [low]__measured,7.534754276275635,0.00042444340394659,651.0
mortality,f548,pain level__measured,7.3854217529296875,0.0004160312909293865,652.0
mortality,f171,mesothelial cells__measured,7.327837944030762,0.00041278751323404393,653.0
mortality,f669,arterial line dressing occlusive__measured,6.727806091308594,0.00037898686722655906,654.0
mortality,f768,length in cm__measured,6.063941955566406,0.0003415904581067977,655.0
mortality,f448,hematocrit__measured_x,5.296043872833252,0.0002983336690771196,656.0
mortality,f658,height__measured,5.2754807472229,0.00029717531902218546,657.0
mortality,f99,chloride__measured_y,4.8305816650390625,0.0002721135221896866,658.0
mortality,f605,ph (arterial)__measured,4.092021942138672,0.0002305094046151131,659.0
prolonged_los,f790,chloride  (100-112)__measured,839.3939208984375,0.08607859212071237,1.0
prolonged_los,f788,sodium  (135-148)__measured,583.929931640625,0.05988114181118843,2.0
prolonged_los,f794,anion gap   (8-20)__measured,517.02783203125,0.05302043148089351,3.0
prolonged_los,f749,direct bili (0-0.3)__measured,399.977294921875,0.041017073831407645,4.0
prolonged_los,f32,po2__measured_y,323.84112548828125,0.03320942344088173,5.0
prolonged_los,f464,arterial base excess__measured,309.2311706542969,0.03171119440711591,6.0
prolonged_los,f789,total co2__measured,199.9789276123047,0.02050754015975276,7.0
prolonged_los,f30,pco2__measured_y,148.3299560546875,0.015211015315489167,8.0
prolonged_los,f101,potassium__measured_y,140.59364318847656,0.014417667992916213,9.0
prolonged_los,f785,indirect bili(0-1.0)__measured,121.2494125366211,0.01243394604936461,10.0
prolonged_los,f660,gender__measured,86.75245666503906,0.008896334780155273,11.0
prolonged_los,f48,ph__measured_y,86.51154327392578,0.008871629471939719,12.0
prolonged_los,f41,lactate__measured,63.74584197998047,0.006537040827401991,13.0
prolonged_los,f921,rcw__measured,57.66725158691406,0.005913690466997185,14.0
prolonged_los,f554,arterial co2(calc)__measured,52.559627532958984,0.0053899112535669095,15.0
prolonged_los,f613,lactic acid(0.5-2.0)__measured,48.48748016357422,0.004972318626627793,16.0
prolonged_los,f60,temperature__measured,42.83042526245117,0.004392196100940398,17.0
prolonged_los,f54,oxygen__measured,42.32110595703125,0.004339966167343165,18.0
prolonged_los,f432,sodium__count_y,40.12151336669922,0.0041144012344779424,19.0
prolonged_los,f485,religion__measured,39.552520751953125,0.0040560518921905885,20.0
prolonged_los,f444,anion gap__count_y,37.73247528076172,0.003869408949163139,21.0
prolonged_los,f486,ionized calcium__measured,36.37629318237305,0.0037303345017765522,22.0
prolonged_los,f448,hematocrit__measured_x,36.08760070800781,0.0037007295199789647,23.0
prolonged_los,f912,pip__measured,34.6456298828125,0.003552857566868915,24.0
prolonged_los,f866,temporary atrial sens threshold mv__measured,34.64197540283203,0.0035524828054085086,25.0
prolonged_los,f59,phosphate__measured,33.565330505371094,0.0034420744802109767,26.0
prolonged_los,f506,o2 flow (lpm)__measured,33.167259216308594,0.0034012528644319375,27.0
prolonged_los,f879,temporary atrial stim threshold ma__measured,28.97960662841797,0.00297181534995666,28.0
prolonged_los,f543,smoking cessation info offered through bidmc inpatient guide__measured,28.86511993408203,0.0029600749105519477,29.0
prolonged_los,f472,nbp [diastolic]__measured,28.80019187927246,0.002953416635565679,30.0
prolonged_los,f900,ett taped at (cm)__measured,28.644502639770508,0.0029374509367310624,31.0
prolonged_los,f850,temporary pacemaker rate__measured,28.2318115234375,0.0028951300795146463,32.0
prolonged_los,f42,free calcium__measured,27.925146102905273,0.0028636819989480557,33.0
prolonged_los,f468,temperature f__measured,26.953649520874023,0.0027640564763545313,34.0
prolonged_los,f581,resp rate (total)__measured,26.85395050048828,0.002753832490813353,35.0
prolonged_los,f922,rvsw__measured,26.442785263061523,0.002711668110198359,36.0
prolonged_los,f582,o2 flow__measured_x,25.473407745361328,0.00261225989448506,37.0
prolonged_los,f860,inspired gas temp__measured,24.640317916870117,0.0025268277776192938,38.0
prolonged_los,f555,arterial paco2__measured,23.745630264282227,0.0024350788959498623,39.0
prolonged_los,f585,high insp. pressure__measured,23.690540313720703,0.0024294295038512635,40.0
